,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
4163,Deadhouse Gates,Steven Erikson,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy",-0.06409532197805352,0.9941877814645405,0.8238888602831589
107,American Gods,Neil Gaiman,"Fantasy, Fiction, Fantasy, Urban Fantasy, Fantasy, Mythology, Science Fiction",2.173862950705924,0.4719087574392238,0.8238133793748955
3298,The Desert Spear,Peter V. Brett,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy, Fantasy, Magic",0.014355302223337684,0.919576492318068,0.823776928641371
6864,Confessor,Terry Goodkind,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.07740938638113809,0.35999182371951194,0.8237611337679486
20114,Caine Black Knife,Matthew Woodring Stover,"Fantasy, Science Fiction, Fiction, Fantasy, Dark Fantasy, Fantasy, Epic Fantasy",-0.2345059702358437,0.2480748899998001,0.8237068559368275
1136,Shadowfever,Karen Marie Moning,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Romance, Romance, Paranormal Romance, Fairies, Fae",0.10420961010800467,1.6283837392095686,0.823699649268274
15691,One Thousand and One Nights,"Hanan Al-Shaykh, حنان الشيخ, Mary Gaitskill","Classics, Fiction, Fantasy, Short Stories, Fantasy, Fairy Tales",-0.2371469055458452,-0.7218718689043606,0.8236559986018261
20704,Dark Moon,David Gemmell,"Fantasy, Fiction, Fantasy, Heroic Fantasy, Fantasy, Epic Fantasy",-0.2316814196010344,0.17346360085332768,0.8234998086512937
282,Neil Gaiman's Neverwhere,Neil Gaiman,"Fantasy, Fiction, Fantasy, Urban Fantasy, Science Fiction Fantasy",1.1296894790324397,0.6957426248786442,0.8234836491016678
283,Neverwhere,Neil Gaiman,"Fantasy, Fiction, Fantasy, Urban Fantasy, Science Fiction Fantasy",1.1282674369424388,0.6957426248786442,0.8234758869401605
3126,Brother Odd,Dean Koontz,"Horror, Fiction, Fantasy, Thriller, Mystery, Fantasy, Paranormal",-0.0270675337114938,-0.013064622012858192,0.8234492548054048
10873,Renegade's Magic,Robin Hobb,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.19494272780332095,-1.8783468506747072,0.8234178779774134
7966,Swallowing Darkness,Laurell K. Hamilton,"Fantasy, Fantasy, Urban Fantasy, Fantasy, Paranormal, Romance, Romance, Paranormal Romance, Fairies, Fae",-0.14138565359502098,0.5838256911589323,0.8234140119027927
831,Peter Pan,"J.M. Barrie, Tony DiTerlizzi","Classics, Fantasy, Fiction, Childrens",0.6264389408246507,0.3972974682927481,0.8233306779505016
17981,The Hogwarts Library,J.K. Rowling,"Fiction, Fantasy",-0.2276145354919936,1.926828895795465,0.8232575459414305
11070,Magic Marks the Spot,"Caroline Carlson, Dave Phillips","Fantasy, Childrens, Middle Grade, Adventure, Adventure, Pirates, Fantasy, Magic, Childrens, Humor",-0.2315642183298805,0.2480748899998001,0.8232376446955398
16685,Walking Dead,C.E. Murphy,"Fantasy, Urban Fantasy, Fantasy, Paranormal, Fantasy, Fiction, Fantasy, Magic",-0.223633598981799,0.4346031128659843,0.8232249252676387
22692,A Time of Exile,Katharine Kerr,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",-0.21996129248564306,0.061546667133615826,0.823153561013615
21282,The Coming of Dragons,A.J. Lake,"Fantasy, Fantasy, Dragons, Young Adult, Adventure, Fiction, Fantasy, Magic",-0.24119816281873216,-1.5799016940888109,0.8229979185503493
20498,Sunrunner's Fire,Melanie Rawn,"Fantasy, Fiction, Fantasy, Dragons, Science Fiction Fantasy",-0.2134175548462162,0.3972974682927481,0.8229466168641937
14143,Scorched Skies,Samantha Young,"Fantasy, Fantasy, Paranormal, Young Adult, Romance, Romance, Paranormal Romance",-0.2257822889529541,0.6211313357321718,0.8228605669447243
1209,The Thief,Megan Whalen Turner,"Fantasy, Young Adult, Fiction, Adventure, Historical, Historical Fiction",-0.03921739882111616,-0.3115097785987543,0.8228367962403011
9181,Born of Fury,Sherrilyn Kenyon,"Romance, Romance, Paranormal Romance, Fantasy, Fantasy, Paranormal, Science Fiction",-0.2151326001141018,2.0014401849419365,0.8227982668385824
10195,The High King's Tomb,Kristen Britain,"Fantasy, Fiction, Fantasy, Magic, Fantasy, High Fantasy, Adventure",-0.1904070386096645,0.8822708477448284,0.8227945485224726
17350,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)","J.K. Rowling, Mary GrandPré","Fantasy, Young Adult, Fiction, Fantasy, Magic",-0.09453639880576332,2.971386943846101,0.8227603779805005
