,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
18559,Tales of the Cthulhu Mythos,"H.P. Lovecraft, James Turner, Clark Ashton Smith, Robert E. Howard, Frank Belknap Long, August Derleth, Robert Bloch, Henry Kuttner, Fritz Leiber, Brian Lumley, Ramsey Campbell, Colin Wilson, Joanna Russ, Karl Edward Wagner, Philip José Farmer, Stephen King, Richard A. Lupoff","Horror, Fiction, Fantasy, Short Stories, Science Fiction, Anthologies",-0.22714573040737795,0.8076595585983559,0.5048176119851192
48,The Lightning Thief,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology, Fiction",6.102305011550679,0.956882136891304,0.5044883536302053
6824,I Don't Want to Kill You,Dan Wells,"Young Adult, Horror, Fantasy, Fiction, Mystery",-0.2136832110608317,0.8822708477448284,0.503389896746341
804,NOS4R2,"Joe Hill, Gabriel Rodríguez","Horror, Fiction, Fantasy, Thriller, Fantasy, Paranormal",0.033080158644694595,0.28538053457303625,0.5024175869742515
805,NOS4A2,Joe Hill,"Horror, Fiction, Fantasy, Thriller, Fantasy, Paranormal",0.032896543319886784,0.28538053457303625,0.5024160644241358
7718,Dead and Alive,Dean Koontz,"Horror, Fiction, Thriller, Fantasy",-0.15880566919753095,0.09885231170685202,0.501051814737372
16440,The First Law Trilogy,Joe Abercrombie,"Fantasy, Fiction, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, Dark Fantasy, Adventure, Fantasy, High Fantasy, Fantasy, Magic, War",-0.21906274940679635,1.8895232512222289,0.5009169804754882
6686,The Body,"Stephen King, Robin A.H. Waterfield","Horror, Fiction, Short Stories, Young Adult, Coming Of Age",-0.13379491793328585,1.0314934260377764,0.5003588979769664
22004,Night Show,Richard Laymon,"Horror, Fiction, Horror, Splatterpunk",-0.2407488912793088,-1.3560678266493889,0.5002704114928307
5311,The Lunatic Cafe,Laurell K. Hamilton,"Fantasy, Urban Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Romance, Romance, Paranormal Romance, Horror",0.015140550740068903,0.5092144020124599,0.4995904895349822
51,A Game of Thrones,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy, Adult, Fantasy, High Fantasy, Adventure, Fantasy, Dragons, Epic, Audiobook",6.232835973943832,1.7403006729292805,0.4992075634250174
19366,The Eye of the Moon,Anonymous,"Fantasy, Horror, Thriller, Fiction",-0.2378813668450764,0.7330482694518804,0.49915735627304003
