,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
5020,The Skull Throne,Peter V. Brett,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, Magic",-0.14526501567021552,0.5838256911589323,0.13506276887255603
5517,The Shadow of What Was Lost,James Islington,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy",-0.18821146813004788,0.6211313357321718,0.13501005977903446
20248,Dark Heat: The Dark Kings Stories,Donna Grant,"Fantasy, Paranormal, Fantasy, Dragons, Romance, Romance, Paranormal Romance, Paranormal, Shapeshifters, Fantasy",-0.240893439513732,0.919576492318068,0.13480266640139033
16283,The Fiend and the Forge,Henry H. Neff,"Fantasy, Young Adult, Fantasy, Magic, Adventure, Fiction",-0.2187267724294885,0.4719087574392238,0.13477856126218057
9623,The Cry of the Icemark,Stuart Hill,"Fantasy, Young Adult, Adventure, Fantasy, Magic",-0.20653393352044305,0.4719087574392238,0.13470584607989744
10390,The Dragonriders of Pern,Anne McCaffrey,"Fantasy, Science Fiction, Fiction, Fantasy, Dragons, Science Fiction Fantasy",-0.14964443650233342,0.8822708477448284,0.13467493222676935
267,Heir of Fire,Sarah J. Maas,"Fantasy, Young Adult, Romance",0.48730931183784,1.964134540368701,0.1346625545217253
18365,The Hand of Chaos,"Margaret Weis, Tracy Hickman","Fantasy, Fiction, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, High Fantasy",-0.18042539701638954,0.28538053457303625,0.13457307145541042
3463,Emperor of Thorns,Mark  Lawrence,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction, Fantasy, High Fantasy",-0.10464305508826913,1.0314934260377764,0.13453287204916484
1763,Alanna: The First Adventure,Tamora Pierce,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Adventure",0.1488515742905303,1.0687990706110126,0.13426856864230502
14406,Joust,Mercedes Lackey,"Fantasy, Fantasy, Dragons, Fiction, Science Fiction Fantasy",-0.20547130866198085,0.09885231170685202,0.1342161381590844
18973,DragonLight,Donita K. Paul,"Fantasy, Fantasy, Dragons, Young Adult, Christian, Fiction, Christian Fiction",-0.2307399027227646,0.956882136891304,0.13416051631750125
14809,Fool on the Hill,Matt Ruff,"Fantasy, Fiction, Humor, Fantasy, Urban Fantasy",-0.2301148292766104,0.3972974682927481,0.134111565157864
8080,The Mirror King,Jodi Meadows,"Fantasy, Young Adult, Romance, Fantasy, Magic, Fantasy, High Fantasy",-0.22443447433468405,0.3226861791462757,0.1340863070422967
23111,One for the Morning Glory,John Barnes,"Fantasy, Fiction, Science Fiction Fantasy, Fantasy, High Fantasy, Young Adult",-0.2432062112645025,0.09885231170685202,0.1340413032755352
17697,Dragons of the Hourglass Mage,"Margaret Weis, Tracy Hickman","Fantasy, Dungeons and Dragons, Dragonlance, Fiction, Fantasy, Dragons, Fantasy, High Fantasy",-0.23132981578757264,0.8076595585983559,0.1339484294204476
258,Eragon,Christopher Paolini,"Fantasy, Young Adult, Fiction, Fantasy, Dragons",4.613051899252133,-0.3861210677452283,0.13391665035514444
1244,Wizard's First Rule,Terry Goodkind,"Fantasy, Fiction, Fantasy, Epic Fantasy",0.5566768375248029,0.5465200465856962,0.1339163971751654
4590,The Dragon Keeper,Robin Hobb,"Fantasy, Fantasy, Dragons, Fiction, Fantasy, Epic Fantasy",-0.1379868167315575,-0.16228720030580626,0.1337841213637208
5117,The Crown Tower,Michael J. Sullivan,"Fantasy, Fiction, Fantasy, Epic Fantasy, Adventure",-0.15103522492002652,1.2553272934772002,0.1337310662300556
10115,Den of Wolves,Juliet Marillier,"Fantasy, Romance, Fantasy, Magic, Fiction, Adult, Mystery",-0.23051722030757216,1.3299385826236725,0.13364940444461024
48,The Lightning Thief,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology, Fiction",6.102305011550679,0.956882136891304,0.13359964123136545
18321,Shiva Trilogy,Amish Tripathi,"Fantasy, Mythology, Fiction, Fantasy, Historical, Historical Fiction",-0.2299312139518026,1.1061047151842522,0.133544525998205
8842,Kingdom of Ash,Sarah J. Maas,"Fantasy, Young Adult, New Adult",-0.2348966411396901,2.262579696954597,0.13354091776352123
18157,The Mother Goose Diaries,"Chris Colfer, Brandon Dorman, Olga Ivanov, Aleksey Ivanov","Fantasy, Fantasy, Fairy Tales, Childrens, Middle Grade",-0.2374711623960377,0.956882136891304,0.13344323946551495
18462,Return to Del,Emily Rodda,"Fantasy, Adventure, Fiction, Childrens, Young Adult, Childrens, Middle Grade, Fantasy, Magic, Novels, Fantasy, High Fantasy, Fantasy, Dragons",-0.2177110280794879,0.3972974682927481,0.1334423726224988
3237,King of Thorns,Mark  Lawrence,"Fantasy, Fiction, Fantasy, Dark Fantasy, Fantasy, Epic Fantasy",-0.06511497303709257,0.8076595585983559,0.13344008160230303
19183,Morningstar,David Gemmell,"Fantasy, Fiction, Fantasy, Heroic Fantasy, Fantasy, Epic Fantasy",-0.23074380943180306,0.5838256911589323,0.1334058166662328
19019,DragonFire,Donita K. Paul,"Fantasy, Fantasy, Dragons, Young Adult, Christian, Fiction, Christian Fiction",-0.2255517931196847,0.7703539140251199,0.13337075616600408
6151,Malice,John Gwynne,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy",-0.2024592359933253,0.5092144020124599,0.13331472122780308
9611,Harry Potter: Film Wizardry,Brian Sibley,Fantasy,-0.04633932939823563,1.8895232512222289,0.13323045428430802
18215,Hades' Daughter,Sara Douglass,"Fantasy, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Adult",-0.2318064342902652,-0.3861210677452283,0.13321472003527135
949,Seraphina,Rachel Hartman,"Fantasy, Young Adult, Fantasy, Dragons, Romance, Fiction",0.019328542829302083,-0.05037026658609438,0.1331207492946382
639,The Well of Ascension,Brandon Sanderson,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy",0.5611968998823055,1.4045498717701483,0.13300339631838004
17876,The New Olympians,Kate O'Hearn,"Fantasy, Mythology, Fantasy",-0.2330136073831505,1.8149119620757532,0.13293894982603954
594,The Hero of Ages,Brandon Sanderson,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy",0.5132186061809318,1.8149119620757532,0.13278925011221576
20498,Sunrunner's Fire,Melanie Rawn,"Fantasy, Fiction, Fantasy, Dragons, Science Fiction Fantasy",-0.2134175548462162,0.3972974682927481,0.1327281607178608
20580,The Star Scroll,Melanie Rawn,"Fantasy, Fiction, Fantasy, Dragons, Science Fiction Fantasy, Fantasy, Epic Fantasy",-0.21207364693698466,0.3226861791462757,0.13255727518597857
13200,Bloodfire Quest,Terry Brooks,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2252548832327615,0.17346360085332768,0.13230486260232377
7081,The Death of Dulgath,Michael J. Sullivan,"Fantasy, Fiction, Fantasy, Epic Fantasy, Audiobook",-0.20915142857621372,1.4791611609166206,0.13225255397254826
21636,The Shadow Within,Karen Hancock,"Fantasy, Christian Fiction, Christian, Christian Fiction, Christian Fantasy, Fiction, Science Fiction Fantasy, Romance, Adventure, Fantasy, High Fantasy, Young Adult",-0.2376899381021917,1.1807160043307243,0.1322047606348727
15861,The Book of Jhereg,Steven Brust,"Fantasy, Fiction, Fantasy, Dragons",-0.2299038669885333,0.8449652031715923,0.13217799829357169
9035,Chronicles of the Black Company,Glen Cook,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, Dark Fantasy, Science Fiction Fantasy",-0.16589243939330428,0.8449652031715923,0.13216880242208293
10195,The High King's Tomb,Kristen Britain,"Fantasy, Fiction, Fantasy, Magic, Fantasy, High Fantasy, Adventure",-0.1904070386096645,0.8822708477448284,0.1320892953672
1848,Eon: Dragoneye Reborn,Alison Goodman,"Fantasy, Young Adult, Fantasy, Dragons, Fantasy, Magic",-0.0473238200759285,-0.013064622012858192,0.13205237627607835
21027,The Revenge of the Dwarves,Markus Heitz,"Fantasy, Fantasy, High Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2312243346435341,-0.05037026658609438,0.13204961277951088
3871,The Blinding Knife,Brent Weeks,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy, Fantasy, Magic",-0.02637995292072417,1.7403006729292805,0.13201849684558903
13912,Shalador's Lady,Anne Bishop,"Fantasy, Romance, Fiction, Fantasy, Magic, Fantasy, Dark Fantasy",-0.20687772391582784,1.3299385826236725,0.1320057865560631
8777,Dragon Keeper,Carole Wilkinson,"Fantasy, Fantasy, Dragons, Young Adult, Adventure",-0.20655346706563527,-0.013064622012858192,0.1319987963158065
2130,Furies of Calderon,Jim Butcher,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy",0.0788472550302978,0.5465200465856962,0.13172903413606815
5180,Magic Triumphs,Ilona Andrews,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Paranormal, Vampires, Fantasy, Magic, Romance",-0.21147982716313812,2.411802275247545,0.13171523475695193
8620,The Lost Heir,Tui T. Sutherland,"Fantasy, Fantasy, Dragons, Childrens, Middle Grade, Fiction, Young Adult",-0.19939637610716968,2.0014401849419365,0.13169041162806136
2855,Towers of Midnight,"Robert Jordan, Brandon Sanderson","Fantasy, Fiction, Fantasy, Epic Fantasy",0.17611649666996906,1.6283837392095686,0.13168562512471205
2977,The Crimson Crown,Cinda Williams Chima,"Fantasy, Young Adult, Fantasy, Magic, Romance, Fantasy, High Fantasy",-0.11499583404019816,1.8149119620757532,0.131625295407672
9022,The Magic Faraway Tree,Enid Blyton,"Fantasy, Childrens, Fiction",-0.1286888492200137,1.1434103597574885,0.13162319428472713
6479,Princeps' Fury,Jim Butcher,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy",-0.043799968523234166,1.4045498717701483,0.13144029586664152
